age,gender,time_video,time_text,time_total,video_q1,video_q2,video_q3,video_q4,video_q5,video_q6,video_q7,video_q8,video_q9,video_q10,video_q11,video_q12,video_q13,video_q14,video_q15,video_q16,video_q17,video_q18,video_q19,video_q20,video_q21,video_q22,video_q23,video_q24,video_q25,video_q26,video_q27,video_q28,video_q29,video_q30,text_q1,text_q2,text_q3,text_q4,text_q5,text_q6,text_q7,text_q8,text_q9,text_q10,text_q11,text_q12,text_q13,text_q14,text_q15,text_q16,text_q17,text_q18,text_q19,text_q20,text_q21,text_q22,text_q23,text_q24,text_q25,text_q26,text_q27,text_q28,text_q29,text_q30,video_easy,video_medium,video_hard,text_easy,text_medium,text_hard,video_total,text_total,score_diff,preferred_method
20,F,1235.0429472377937,980.8109725691697,2215.8539198069634,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,3,6,3,6,7,6,12,19,-7,text
19,F,1260.5475869241043,955.5769606739606,2216.124547598065,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6,7,5,5,2,3,18,10,8,video
19,M,1299.458827456951,981.4887912543248,2280.947618711276,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,5,8,3,7,5,5,16,17,-1,text
20,M,1255.6965688117084,961.737871709421,2217.4344405211295,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,7,7,7,3,2,19,12,7,video
19,M,1181.5251891533692,1001.4342195413724,2182.959408694742,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,5,8,7,5,4,6,20,15,5,video
17,M,1233.1461276184612,1037.0129058165217,2270.159033434983,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,6,5,6,5,6,9,17,20,-3,text
19,M,1255.022019369535,1002.5505424406199,2257.572561810155,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,4,6,5,7,8,6,15,21,-6,text
18,F,1275.6207963561214,987.0905454224564,2262.7113417785777,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,3,7,5,6,5,8,15,19,-4,text
20,M,1289.602045952011,1017.5397881188946,2307.1418340709056,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4,7,5,10,9,6,16,25,-9,text
17,F,1232.302195000299,1033.0226863483144,2265.3248813486134,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,6,4,6,7,6,6,16,19,-3,text
20,F,1219.4860086465726,972.3009333779663,2191.786942024539,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,7,6,7,8,3,6,20,17,3,video
18,M,1293.4313419429036,1013.0664294176288,2306.497771360532,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,4,6,7,7,4,10,17,21,-4,text
18,F,1336.951196713889,1025.6619393105132,2362.613136024402,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,6,7,6,7,8,19,21,-2,text
18,F,1297.4054729035154,1001.6907903735527,2299.096263277068,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,5,5,7,6,3,5,17,14,3,video
19,F,1282.0748484543603,974.5131762524151,2256.5880247067753,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,5,7,5,8,5,7,17,20,-3,text
19,F,1318.4397935070879,997.6996966410853,2316.139490148173,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,4,6,7,8,7,7,17,22,-5,text
20,M,1205.532770585932,936.9525611697462,2142.485331755678,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,4,5,7,4,6,8,16,18,-2,text
20,F,1272.77084615,983.6432812321156,2256.4141273821156,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,6,7,7,5,6,4,20,15,5,video
17,M,1295.1616218149293,979.3676591802928,2274.529280995222,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,5,6,5,8,5,7,16,20,-4,text
17,M,1235.9459451238824,918.901935770102,2154.8478808939844,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,7,5,5,4,6,4,17,14,3,video
20,F,1284.6475109324685,971.6677043617634,2256.315215294232,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,8,5,5,6,6,9,18,21,-3,text
19,M,1129.120487928015,973.699832006946,2102.820319934961,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,4,5,3,5,2,7,12,14,-2,text
18,M,1301.0598132195546,1002.7967340274311,2303.8565472469854,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,7,4,6,5,4,2,17,11,6,video
20,M,1204.1137927446323,995.4407403539116,2199.5545330985437,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,4,7,8,3,6,7,19,16,3,video
17,F,1297.4349302819933,1076.8616935371026,2374.2966238190957,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,5,4,5,7,6,6,14,19,-5,text
19,M,1270.3542240187555,943.80673329608,2214.1609573148353,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,6,5,5,7,6,6,16,19,-3,text
20,M,1303.600622131921,968.3044328132229,2271.905054945144,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,4,5,8,5,7,6,17,18,-1,equal
20,M,1225.6076230039482,913.8051598974429,2139.412782901391,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,2,2,6,7,7,8,10,22,-12,text
19,F,1237.6085383716231,898.8197133551555,2136.4282517267784,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,5,6,6,5,7,4,17,16,1,video
20,M,1250.0130798678522,990.4348134782986,2240.4478933461505,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,6,7,5,7,4,3,18,14,4,video
19,F,1272.7803677830302,962.5914437483221,2235.3718115313523,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,5,7,6,7,3,5,18,15,3,video
18,F,1251.4506032643296,998.1309814168532,2249.581584681183,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,7,8,5,5,4,6,20,15,5,video
19,F,1230.4702934749012,1046.1919874935359,2276.662280968437,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,7,6,6,3,5,3,19,11,8,video
19,F,1305.8956406325265,1015.7315810714404,2321.627221703967,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,5,5,6,5,9,7,16,21,-5,text
19,F,1318.556488524401,1000.1267533816181,2318.6832419060192,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,5,5,6,8,7,3,16,18,-2,video
20,F,1255.2294941846126,993.2281444950108,2248.4576386796234,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,8,6,4,7,5,8,18,20,-2,text
20,M,1305.9443136680325,946.621192204691,2252.5655058727234,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,7,6,6,5,4,4,19,13,6,video
19,F,1241.4818402802407,969.0257200716761,2210.5075603519167,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,5,8,7,7,6,7,20,20,0,video
20,M,1283.9228791477196,981.7203967566865,2265.643275904406,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,4,6,6,6,4,16,16,0,video
17,M,1256.8221251936636,994.5534191638015,2251.375544357465,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,4,6,3,7,6,5,13,18,-5,text
17,F,1295.2686320774014,1001.5534361744459,2296.822068251847,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,7,5,4,2,7,6,16,15,1,text
20,M,1237.813043285419,935.331713393412,2173.144756678831,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,6,6,6,4,6,7,18,17,1,equal
20,M,1232.815845813835,969.1221652321068,2201.938011045942,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,9,4,6,9,6,7,19,22,-3,text
19,M,1279.1421820021976,970.2490437701063,2249.391225772304,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,5,3,8,4,4,6,16,14,2,video
18,M,1198.0848915747974,930.9436395965336,2129.028531171331,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,7,6,6,6,6,5,19,17,2,video
20,F,1241.21858258972,933.496096121274,2174.714678710994,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,7,8,5,7,7,7,20,21,-1,text
17,M,1188.2399317563688,1030.4600510107268,2218.6999827670957,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,8,5,8,6,8,7,21,21,0,equal
19,F,1297.2216033756067,1013.0744423952116,2310.296045770818,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,7,4,7,6,6,5,18,17,1,video
20,M,1281.4495478154493,983.7031016793827,2265.152649494832,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,7,7,5,6,6,5,19,17,2,video
17,M,1305.4649552415672,913.6265956169271,2219.0915508584944,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,5,3,5,2,2,6,13,10,3,video
17,F,1247.546271657062,984.287534188081,2231.833805845143,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,4,3,9,7,5,4,16,16,0,video
18,M,1198.7104244711854,982.0604585774457,2180.7708830486313,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,7,5,2,4,7,6,14,17,-3,text
19,M,1281.555801155484,1015.41744724255,2296.9732483980342,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,7,8,6,6,6,3,21,15,6,video
19,M,1228.710863382512,1000.3013784388711,2229.012241821383,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,3,6,7,4,3,7,16,14,2,video
18,F,1251.235935324518,1018.5650627620985,2269.8009980866163,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,7,6,5,5,3,5,18,13,5,video
18,M,1289.9355563236857,1031.9933016965326,2321.9288580202183,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,5,7,7,8,8,6,19,22,-3,text
19,F,1327.5415267272672,947.9125119934399,2275.454038720707,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,5,6,4,4,8,5,15,17,-2,text
19,M,1257.1580935403001,987.6718124607598,2244.82990600106,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,6,5,6,4,2,18,12,6,video
20,F,1152.5921123881417,956.6258776539572,2109.217990042099,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,6,4,5,6,5,6,15,17,-2,text
20,F,1288.9612775003789,961.5670399776452,2250.5283174780243,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,6,6,8,7,6,5,20,18,2,video
18,M,1261.9211490884252,995.5019526988128,2257.423101787238,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,6,5,6,5,8,5,17,18,-1,text
20,M,1305.7795788420333,1055.7559090822963,2361.5354879243296,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,5,6,5,2,7,5,16,14,2,equal
17,F,1254.4513932914308,1066.8823980549014,2321.333791346332,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,9,4,7,8,5,5,20,18,2,video
20,F,1263.6056585372125,983.3155459652485,2246.921204502461,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,4,6,4,1,5,4,14,10,4,video
20,M,1249.7695742235228,1028.804899383218,2278.574473606741,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,7,7,4,3,5,5,18,13,5,video
17,F,1264.6275614888157,1012.530338746946,2277.1579002357616,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,6,5,5,7,6,5,16,18,-2,text
18,M,1247.1660846431603,967.5560449231873,2214.7221295663476,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,6,6,5,4,7,4,17,15,2,video
17,M,1226.0887754591383,921.2352624944249,2147.324037953563,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,6,8,4,6,8,6,18,20,-2,text
20,M,1213.8498809893738,1119.6022186285363,2333.45209961791,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,6,6,5,5,5,4,17,14,3,video
18,M,1268.3572511193606,1021.1194213746959,2289.4766724940564,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,7,5,7,9,6,5,19,20,-1,video
20,F,1265.803130636634,948.1567998351585,2213.9599304717926,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,6,7,6,4,9,3,19,16,3,video
17,M,1243.0836658360665,990.8034690679502,2233.887134904017,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,5,4,6,7,7,5,15,19,-4,text
17,F,1264.9736122833929,963.270561752005,2228.244174035398,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,6,6,5,6,5,5,17,16,1,video
20,M,1229.7355268195263,936.3486096525062,2166.0841364720327,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,4,7,4,6,2,15,12,3,video
19,F,1296.7178231680318,1033.8874023361311,2330.605225504163,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,3,7,5,3,6,7,15,16,-1,text
19,M,1274.388434336787,1016.7202584842286,2291.1086928210157,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,7,5,6,4,4,5,18,13,5,video
17,F,1273.1438457727431,945.110905171785,2218.254750944528,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,5,8,5,4,5,5,18,14,4,video
17,F,1318.3212188092148,958.8293138089025,2277.1505326181173,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,6,5,3,8,7,9,14,24,-10,text
19,M,1276.4735831058647,957.5989614321147,2234.0725445379794,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,6,7,4,5,5,5,17,15,2,video
19,M,1190.9831365190212,1015.7252068667842,2206.708343385805,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,6,6,7,7,9,5,19,21,-2,equal
